dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Combined Dataset (With Feature Selection),0.8684250515575818,0.021794686544488934,0.8281630935662017,0.04346395901409791,0.8505459465913457,0.05119935345684464,0.8077224784303356,0.044515189968337865,0.9344809434735104,0.023367103274176574,0.8969957081545065,0.8461538461538463,0.832807570977918,0.8599348534201955,0.9560807817589576
