dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Pylidc Dataset (Without Feature Selection),0.8708374036687291,0.025142341480147885,0.834130304867821,0.04777388269696731,0.8404062994745878,0.04626251705235739,0.8289663013696498,0.057377972612569356,0.9380726720019217,0.01919953372961381,0.8916309012875536,0.842433697347894,0.8083832335329342,0.8794788273615635,0.9552677524429968
