dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Radiomic Dataset (Without Feature Selection),0.8118103042801839,0.02397156330564285,0.760050494201801,0.04347851050979339,0.769946631848647,0.052734537690483536,0.7513196879872661,0.042273885409014,0.8867262724838725,0.020334907726657844,0.8175965665236051,0.724025974025974,0.7216828478964401,0.7263843648208469,0.9030228013029316
