dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Combined Dataset (With Feature Selection by Random Forest),0.8669145048663122,0.023815873079999276,0.829600095842286,0.036561995582021445,0.843023852820356,0.03751228854860327,0.8172197640996106,0.042608082741495815,0.9323537261087012,0.023809075132612954,0.8733905579399142,0.8108974358974359,0.7981072555205048,0.8241042345276873,0.9433954397394136
