dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Radiomic Dataset (With Feature Selection),0.8142163247584934,0.016996890799729592,0.7614888757535081,0.03616834587530282,0.7763944832570141,0.04559340976887997,0.7481874324776794,0.03818029185130152,0.8905353897210354,0.02078280321177747,0.8197424892703863,0.7324840764331211,0.7165109034267912,0.749185667752443,0.9008495114006515
