dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Pylidc Dataset (Without Feature Selection),0.8416196316798727,0.028955801469359714,0.795932681818075,0.04695858397587987,0.8133274951582037,0.048238473815210486,0.7804420673338668,0.05535220222681135,0.9256954953293167,0.022242927887281858,0.8594420600858369,0.7943485086342229,0.7666666666666667,0.8241042345276873,0.9346553745928339
