dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Combined Dataset (With Feature Selection by Lasso),0.8669090777524513,0.024192576767323958,0.8309051669935478,0.04213933421206891,0.830652185575118,0.045614047555804935,0.8320101905876722,0.046955069568289216,0.9360238318413557,0.02233752912844128,0.8669527896995708,0.8068535825545172,0.7731343283582089,0.8436482084690554,0.9403830618892507
