dataset,cv_accuracy_mean,cv_accuracy_std,cv_f1_mean,cv_f1_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_roc_auc_mean,cv_roc_auc_std,test_accuracy,test_f1,test_precision,test_recall,test_roc_auc
Combined Dataset (Without Feature Selection),0.864199138897934,0.024808410747110952,0.8295682306121615,0.0377498685020936,0.8255638116964953,0.045049488397572744,0.8344533531061071,0.039205828937797095,0.9328983136267504,0.019771313113112685,0.8658798283261803,0.8049921996879875,0.7724550898203593,0.8403908794788274,0.9394293159609121
